index,smiles,ames
train_392,Cc1ccc(CN2C3C2c2ccccc2-c2ccccc32)cc1,1
train_393,Nc1ccc(Sc2ccccc2)cc1,1
train_394,CC(=O)N(O)c1ccc2ccccc2c1,1
train_395,CNC(=O)/C=C/c1oc(cc1)[N+](=O)[O-],1
train_396,[O-][N+](=O)c1ccc2ccc3c4ccccc4c(c4ccc1c2c34)[N+](=O)[O-],1
train_397,[O-][N+](=O)c1ccc2c(oc3ccccc23)c1,1
train_398,CCCCCC(=O)N,0
train_399,CNc1ccc2nccnc2c1C,1
train_400,O=C(/C=C/c1ccc(cc1)c1ccccc1)c1ccccc1,0
train_401,Cc1c(Cl)cnc2ccccc12,0
train_402,[O-][N+](=O)c1oc(cc1)c1csc(NC(=O)C(F)(F)F)n1,1
train_403,CS(=O)(=O)OCCCCOS(=O)(=O)C,1
train_404,CC(C)(C)NC(=O)/C=C/c1oc(cc1)[N+](=O)[O-],1
train_405,CCOC[C@H]1CO1,1
train_406,O1[C@@H]2C=Cc3c(cc4ccc5cccc6ccc3c4c56)[C@H]12,1
train_407,Clc1ccc(cc1)S(=O)(=O)c1ccc(Cl)cc1,0
train_409,Cc1ccc2cc3c(ccc4ccccc34)c3CC(O)c1c23,0
train_410,Cc1ccc2nsc(NC(=O)C(Cl)Cl)c2c1,1
train_411,ClCc1cccc(CCl)c1,0
train_412,O=C(Nc1ccccc1)Nc1snc2ccccc12,0
train_413,CCC(C)(C)c1cc(c(O)c(c1)C(C)(C)CC)n1nc2ccccc2n1,0
train_414,C1CCC2OCCOCCOCCOCCOC3CCCCC3OCCOCCOCCOCCOC2C1,0
train_415,COc1ccc(OC)c(/C=C/C)c1,0
train_416,OC(=O)c1cc(ccc1O)N=Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1,0
train_417,c1cc2cnncc2cn1,0
train_418,CC/C=C/C,0
train_419,Oc1ccc2ccc3cc4ccccc4c4ccc1c2c34,1
train_420,CC(=C)C(=O)OCCCCCCOC(=O)C(=C)C,0
train_421,CC(=O)c1ccc2ccccc2c1,0
train_422,ClCC(=O)c1ccccc1,0
train_423,[O-][N+](=O)c1cccc2-c3ccc(c4cccc(-c12)c34)[N+](=O)[O-],1
train_424,OC(=O)/C(=C(\C=O)/C(Cl)Cl)/Cl,1
train_425,Nc1cccc2c(O)nnc(O)c12,0
train_426,CCC(=O)Nc1snc2ccc(C)cc12,0
train_427,Nc1nc(=O)n(cc1O)C1OC(CO)C(O)C1O,0
train_428,Nc1ccc(/C=C\c2ccc(N)cc2S(=O)(=O)O)c(c1)S(=O)(=O)O,0
train_429,COc1ccc(cc1)C(=C(c1ccc(OC)cc1)c1ccc(OC)cc1)Cl,0
train_430,CC(C)Oc1ccccc1OC(=O)N(C)N=O,1
train_431,Oc1ccc2c(ccc3-c4ccccc4-c1c23)[N+](=O)[O-],1
train_432,CC(C)[C@@H]1CC=C(C)[C@H]2CC=C(C)C[C@H]12,0
train_433,CN(N=O)c1ccccc1,1
train_434,CN(C)CCNC(=O)c1cccc2oc(nc12)c1ccccc1,0
train_435,CCCC[C@@H](CC)COC(=O)c1ccc(N(C)C)c(c1)[N+](=O)[O-],1
train_436,Fc1cccc(F)c1C(=O)NC(=O)Nc1ccc(Cl)cc1,0
train_437,NC(CCC(=O)NC(CSC(=O)NCCCl)C(=O)NCC(=O)O)C(=O)O,1
train_438,o1ccc2cc3ccc4cccc5ccc(c12)c3c45,1
train_439,Nc1ccc(cc1)c1ccc(cc1)c1ccc(N)cc1,1
train_440,COc1cc(ccc1O)c1c(O)c(=O)c2c(O)cc(O)cc2o1,0
train_441,C[Si](C)(C)O[Si](C)(C)C,0
train_442,CCCCCCCCCCCCCCCCCC(=O)N,0
train_443,Cc1cnc2ccc3c(nc(NC4OC(C(O)C(O)C4O)C(=O)O)n3C)c2n1,0
train_444,CC[Si](Cl)(Cl)CC,0
train_445,Cc1ccc(cc1)S(=O)(=O)OCc1ccccc1,0
train_446,Cc1c(O)cc(cc1[N+](=O)[O-])[N+](=O)[O-],0
train_447,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(=O)C)cc1,0
train_448,COc1cc2OC3OC=CC3c2c2oc(=O)c3c(CCOC3=O)c12,1
train_449,CC(C)CCCC(C)C1CCC2C3CC4N(N5C(=O)c6ccccc6C5=O)C54CC(Cl)CCC5(C)C3CCC12C,0
train_450,COc1cc2CCN(C=O)c3cc4ccccc4c(c1OC)c23,1
train_451,C1CCCCCC2OC2CCCC1,0
train_452,CN(C)c1ccc(CCO)cc1,1
train_453,Oc1cccc2oc3cc4OC5OCCC5c4c(O)c3c(=O)c12,0
train_454,CCN(CCCl)c1ccc(OCCCCCNc2c3ccccc3nc3ccccc23)cc1,1
train_455,CC(=O)OCc1c2ccccc2cc2ccc3ccccc3c12,1
train_456,OC(=O)c1cc(O)c2cccc(O)c2n1,0
train_457,CN1CCCC1=O,0
train_458,Oc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],0
train_459,CC(C)(O)C#N,0
train_460,CC(C)C[C@@H](C)N,0
train_461,NCCc1c[nH]cn1,0
train_462,CN(C)NC(=O)CCC(=O)O,0
train_463,Oc1ccc2c(O)cccc2c1,1
train_464,Cc1cc(ccc1N=Nc1ccc2c(cc(c(N)c2c1O)S(=O)(=O)O)S(=O)(=O)O)c1ccc(N=Nc2ccc3c(cc(c(N)c3c2O)S(=O)(=O)O)S(=O)(=O)O)c(C)c1,1
train_465,CCOC(=O)N(CCC=O)N=O,1
train_466,CCOC(C)C(=O)C(O)O,1
train_467,CC(O)COC(=O)C=C,0
train_468,OC1C=Cc2c(Br)c3ccc4ccccc4c3cc2C1O,0
train_469,Oc1ccc(Nc2ccc3ccccc3c2)cc1,0
train_470,COc1ccc(OC)c(c1)N=Nc1c(O)ccc2ccccc12,1
train_471,C[C@H]1CCC[C@@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,0
train_472,[O-][N+](=O)c1cccc2cccc(c12)[N+](=O)[O-],1
train_473,CCC#C[C@@H](C)[C@@]1(CC=C)C(=O)NC(=O)N(C)C1=O,0
train_474,CC(=O)ON(OCc1ccc(C)cc1)C(=O)c1ccccc1,1
train_475,Cn1c(nc2c3cccnc3ccc12)[N+](=O)[O-],1
train_476,CC(=O)Nc1ccc2-c3c(Cc2c1O)cccc3,0
train_477,CSCCC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,0
train_478,COc1ccc(cc1)C(=C(CCC(=O)O)C#N)c1ccc(OC)cc1,0
train_479,COc1ccc(CC2CO2)cc1OC,1
train_480,[O-][N+](=O)c1ccccc1SS/C(=C(\Cl)/C(=C(Cl)Cl)Cl)/Cl,1
train_481,CC(=O)c1ccc2N=C3N(Cc2c1)C(=O)c1ccccc31,1
train_482,O=C(C1CCCCC1)N1C[C@H]2N(CCc3ccccc23)C(=O)C1,0
train_483,CC1c2cc(F)ccc2-c2ccc(F)cc12,1
train_484,Nc1ccc2ccc3ccccc3c2c1,1
train_485,CC(=O)ON(OCc1ccc(cc1)c1ccccc1)C(=O)c1ccccc1,1
train_486,O(c1ccccc1)[Si](Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,0
train_487,COc1ccc(cc1[N+](=O)[O-])c1c(c(=O)c2ccccc2o1)[N+](=O)[O-],1
train_488,CCCOS(=O)(=O)C,1
train_489,Cc1c(N)cccc1[N+](=O)[O-],1
train_490,Nc1cnc2ccccc2c1,1
train_491,OC(=O)CCCCC1SCC2NC(=O)NC12,0
train_492,CC(C)(C)OOC(=O)c1ccccc1,1
train_493,CC(=O)C1(CCNCC1)c1ccccc1,0
train_494,NCCCCC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(=O)O,0
train_495,Cln1c(=O)n(Cl)c(=O)n(Cl)c1=O,0
train_496,CC1CC2C(Cc3cn(CC4CC4)c4cc(Br)cc2c34)N(C)C1,0
train_497,Cn1cnc2c3cccnc3ccc12,1
train_498,Clc1ccc(CN2C3C2c2ccccc2-c2ccccc32)cc1,1
train_499,Nc1cc(ccc1c1ccc(cc1)[N+](=O)[O-])[N+](=O)[O-],1
train_501,Cc1ccc2nc(sc2c1S(=O)(=O)O)c1ccc(N)cc1,1
train_502,OCN1[C@H](O)[C@@H](O)N(CO)C1=O,1
train_503,Oc1ccc(cc1[N+](=O)[O-])c1cccc(c1)[N+](=O)[O-],1
train_504,Nc1cccc(N)c1C(=O)O,1
train_505,Oc1ccc2c3ccccc3c3cc4ccccc4cc3c2c1,1
train_506,Cc1ccc(Br)cc1,0
train_507,CC(O)CN1CC(C)OC1=O,0
train_508,CCNS(=O)(=O)c1ccccc1C,1
train_509,Nc1ccc2ccccc2c1N=Nc1ccccc1,0
train_510,Clc1ccc2ncccc2c1,1
train_511,CC(=O)O[C@H]([C@@H]1CO1)c1ccc2OCOc2c1,1
train_512,CCCCOC(=O)C=C,0
train_514,Cc1cc(=O)oc2cc(O)cc(O)c12,0
train_515,Cc1c(O)cc2C(=O)c3ccccc3C(=O)c2c1O,1
train_516,Nc1c2ncn(c2nc[n+]1[O-])C(c1ccccc1)(c1ccccc1)c1ccccc1,1
train_517,[O-][N+](=O)c1oc(/C=C/C=N/N2CC(=O)NC2=O)cc1,1
train_518,ONc1ccc(Sc2ccccc2)cc1,1
train_519,C1COCCOCCOCCO1,0
train_520,BrCc1c2ccccc2cc2ccccc12,1
train_521,[O-][N+](=O)c1ccc2ccc3ccc(c4ccc1c2c34)[N+](=O)[O-],1
train_522,CN(C)CCCNC(=O)C=C,0
train_523,Nc1cccc2nc3ccccc3c(N)c12,1
train_524,[O-][N+](=O)c1ccc2ccc3c(ccc4ccc1c2c34)N=O,1
train_525,Nc1ccc(cc1)[N+](=O)[O-],1
train_526,COc1ccccc1NC(=O)C(N=Nc1ccc(cc1Cl)c1ccc(N=NC(C(=O)C)C(=O)Nc2ccccc2OC)c(Cl)c1)C(=O)C,0
train_527,Clc1cccc(Cl)c1,0
train_528,CCc1c2ccccc2cc2ccc3ccccc3c12,0
train_529,CC(=O)NCCc1ccc(O)c(c1)c1c(O)c(O)c2C(=O)c3cc(O)c(C(=O)O)c(C(=O)O)c3C(=O)c2c1O,0
train_530,Nc1ccc(cc1O)c1ccc(N)c(O)c1,1
train_531,CS(=O)(=O)OC1CN(C1)C(c1ccccc1)c1ccccc1,1
train_533,CN(C(=O)C)c1ccc(cc1)N=Nc1ccc(cc1)N(C)C(=O)C,0
train_534,C[n+]1c2ccccc2nc2ccccc12,1
train_535,CC(C)(N=O)[N+](=O)[O-],1
train_536,C1CCCNCC1,0
train_537,Cc1cccc(Br)c1,0
train_538,Oc1ccc(Cl)cc1Cc1ccccc1,0
train_539,COc1ccc(N)cc1,1
train_541,[O-][N+](=O)c1ccc2[nH]c3c(cccc3c2c1)[N+](=O)[O-],1
train_542,C[C@@H](O)C(=O)O,0
train_543,OC(=O)c1ccc(/C=N/n2nnc3-c(nc4c3cccc4)c2O)cc1,1
train_544,CCCCCCCCCCCCCCCCCC1=NCCN1CCO,0
train_545,Nc1cccc(c1)c1ccccc1,1
train_546,ONC(=O)c1ccccc1,1
train_547,NCCN1CCNCC1,0
train_548,Cc1ccc(cc1)N(CCCl)CCCl,0
train_549,OC1C=Cc2c(C1O)c1ccccc1c1cc3ccccc3cc21,1
train_550,COC(=O)c1cc2ccc3cccnc3c2[nH]1,0
train_551,[O-][N+](=O)c1ccc2ccc3cccc4c5CCCCc5c1c2c34,1
train_552,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,0
train_553,Oc1ccc(cc1)C(=O)N/N=C/c1oc(cc1)[N+](=O)[O-],1
train_554,CC(=O)Nc1ccc(C)c(c1)N=[N+]([O-])c1cc(NC(=O)C)ccc1C,0
train_555,C[C@H]1C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,0
train_556,CC(=O)Nc1ccc(Oc2ccc(cc2)N=O)cc1,1
train_557,C[N+]([O-])(CCCl)CCCl,1
train_558,Cc1ccc2[nH]nnc2c1,0
train_559,Cc1c(NO)cc(NO)cc1[N+](=O)[O-],1
train_560,CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(C)cc1,0
train_561,N1C2C1c1cc3c(ccc4ccccc34)cc1-c1ccccc21,1
train_562,COC(=O)C1OC1c1ccccc1,1
train_563,CN(C)C1CCCCC1,0
train_564,CC(Br)C(=O)Nc1ccccc1,1
train_565,OC(=O)C1CSC(N1C(=O)CCSSCCC(=O)N1C(CSC1c1ccccc1O)C(=O)O)c1ccccc1O,0
train_566,CN1C[C@@H](C=C2[C@@H]1Cc1c[nH]c3cccc2c13)C(=O)N[C@@]1(C)O[C@]2(O)[C@H]3CCCN3C(=O)[C@@H](Cc3ccccc3)N2C1=O,0
train_567,[O-][N+](=O)c1ccc2-c3c(Cc2c1)cccc3,1
train_568,CN1C(CC(O)C1=O)c1cccnc1,0
train_569,CC(=O)Nc1ccc(cc1)C(=O)/C=C/c1ccccc1,0
train_570,[O-][N+](=O)c1ccc2-c3ccccc3-c3cccc1c23,1
train_571,CCCCCCCCC,0
train_572,CCN(CC)C(=S)SSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,0
train_573,CC(=O)Oc1ccc(cc1)C(c1ccc(OC(=O)C)cc1)c1ccccn1,0
train_574,Cc1ccc(N=Nc2c(O)ccc3ccccc23)c(c1)S(=O)(=O)O,0
train_575,CNCCN(Cc1ccc(OC)cc1)c1ccccn1,0
train_576,CCCO/C=C/C=C/C=C/C=C/C=C/CC,1
train_577,COC[C@H](O)Cn1ccnc1[N+](=O)[O-],1
train_578,CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,0
train_579,CC/C=C/C=C/C=C/C=C/C=C/OCC(O)CO,1
train_580,CC(Cl)C(=C)C,1
train_581,COc1c(C(=O)O)c(O)nc2ccccc12,0
train_582,CC(N)Cc1ccccc1,0
train_583,O=C1CCC(=O)O1,0
train_584,[O-][N+](=Nc1ccccc1)c1ccccc1,1
train_585,CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@@H]4O[C@@H](C)C(=CC4=N)O)[C@H](C)O3)[C@H](C)O2)N(C)C)c2c(O)c3C(=O)c4c(O)ccc(O)c4C(=O)c3cc2[C@H]1C(=O)OC,1
train_586,CC(C)(C)CNC(=O)/C=C/c1oc(cc1)[N+](=O)[O-],1
train_587,Cc1cccc2ccccc12,0
train_588,CCOC(=O)C(N)CS,1
train_589,O1C=C[C@H]2[C@@H]1Oc1ccccc21,1
train_590,Clc1ccc(cc1)C(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,0
train_591,CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1
train_593,Nc1ccc(Cl)cc1N,1
train_594,COc1ccc2c(cc3N(C)CCc4cc5OCOc5c2c34)c1OC,1
train_595,OCCOc1cc(O)c2c(=O)c(c(oc2c1)c1ccc(OCCO)c(OCCO)c1)O,0
train_596,O=Nc1ccc(cc1)c1ccccc1,1
train_597,C=CCN(CC=C)CC=C,0
train_599,COc1ccc2oc3cc(OC)cc(OC)c3c(=O)c2c1,1
train_600,CC(=O)c1ccccn1,0
train_601,CC(=O)ON(OCc1ccc(cc1)[N+](=O)[O-])C(=O)c1ccccc1,1
train_602,Nc1cc(N)c(cc1N=Nc1ccc(cc1)S(=O)(=O)N)N=Nc1ccc(cc1)S(=O)(=O)N,1
train_603,COC(=O)C(C)CN=N#N,1
train_604,C1O[C@@H]1c1cc2c3ccccc3ccc2c2ccccc12,1
train_605,O=NN1CCCCC1,1
train_606,CSCCC(=O)N1C(CSC1c1ccccc1O)C(=O)O,0
train_607,[O-][N+](=O)c1oc2ccc3cc(ccc3c2c1)N(CCCl)CCCl,1
train_608,OC1OC(CN=N#N)C(O)C(O)C1O,1
train_609,FC(F)OC(Cl)C(F)(F)F,0
train_610,Nc1ccc(cc1)S(=O)(=O)O,0
train_611,Clc1c(Cl)c(=O)n(nc1)S(=O)(=O)c1ccc(Cl)cc1,0
train_612,CCCCCCCCCc1ccc(O)cc1,0
train_613,COc1cc2CCN(Cc2cc1OC)N=O,1
train_614,C/C=C/C(=O)OC1CC2OC3C=C(C)C(=O)CC3(C)C1(C)C12CO1,0
train_615,CC(=O)c1oc(c(c2ccccc2)c1c1ccccc1)[N+](=O)[O-],1
train_616,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C5CCC34C)C(=O)O)C2C1)C(=O)O,0
train_617,COc1ccc2oc3cc(O)cc(O)c3c(=O)c2c1,1
train_618,CCC(=O)Oc1ccc(cc1)/C(=C(\CC)/c1ccc(OC(=O)CC)cc1)/CC,0
train_619,NC(=O)/C=C/c1oc(cc1)[N+](=O)[O-],1
train_620,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(cn1c23)C(=O)O,0
train_621,CC(=CCC/C(=C\CC/C(=C\CC/C=C(/C)\CC/C=C(/C)\CCC=C(C)C)/C)/C)C,0
train_622,CN(C)c1c(C)n(C)n(c1=O)c1ccccc1,1
train_623,CC/C(=N\O)/C,1
train_624,Nc1nc2ccccc2s1,0
train_625,CCCCOO,1
train_626,COc1cc(ccc1O)c1nc(c2ccccc2)c([nH]1)c1ccccc1,1
train_627,Nc1nc(N)c2nc(c(N)nc2n1)c1ccccc1,0
train_628,O1C2C1c1ccccc1-c1ccccc21,1
train_629,C[C@@H]1[C@H](O)CCC2=CC(=O)[C@]3(O[C@H]3[C@@]12C)[C@H]1O[C@H]1CO,1
train_630,BrCCOC(=O)C(=O)OCCBr,1
train_631,Oc1cccc2oc3c4[C@@H]5C=CO[C@H]5Oc4cc(O)c3c(=O)c12,1
train_632,C[n+]1ccc(cc1)c1ccccc1,0
train_633,Oc1c(Br)cc(Br)cc1Br,0
train_634,COC(=O)c1cc(OC)c2OCOc2c1c1c2OCOc2c(OC)cc1C(=O)OC,0
train_635,Cc1c(/C=N/OCc2cccc(c2)[N+](=O)[O-])c2cc(ccc2n1Cc1ccccc1)[N+](=O)[O-],1
train_636,Cc1cc2c3ccccc3cc3ccc4cccc1c4c23,1
train_637,C1CN2CCN1CC2,0
train_638,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,0
train_639,Cc1nc2ccc(N)cc2nc1C,1
train_640,Cl[C@H]1C=C[C@@H]2[C@@H]1[C@@]1(Cl)C(=C(Cl)[C@]2(Cl)C1(Cl)Cl)Cl,0
train_641,[O-][N+](=O)c1cccc(c1)C(=O)/N=c/1\sn(C(=O)c2cccc(c2)[N+](=O)[O-])c2ccc(cc12)[N+](=O)[O-],1
train_642,Nc1ccc(N=Nc2ccccc2)c(N)c1,1
train_643,C[C@@H](O)CO,0
train_644,CCC(CCCC(=O)O)COC(=O)c1ccccc1C(=O)O,0
train_645,CC(=O)NC(CS/C(=C/Cl)/Cl)C(=O)O,1
train_646,CC(C)COC(=O)C=C,0
train_647,CCc1ccc(/C=C/c2ccc(cc2)[N+](=O)[O-])cc1,1
train_648,Nc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],1
train_649,CC(Cl)(Cl)C(=O)O,0
train_650,ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,1
train_651,CN(C)CCOC(c1ccccc1)c1ccccc1,0
train_652,C1C=Cc2c1ccc1c2ccc2ccccc12,1
train_653,CC(=O)OCc1c2ccccc2cc2ccccc12,1
train_654,COCCOC(=O)C=C,0
train_655,CN(C)c1ccc(cc1)N=Nc1ccccc1CO,1
train_656,OCC=C,0
train_657,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,0
train_658,CC(=O)Nc1ccc(cc1)S(=O)(=O)Cl,0
train_659,Cc1c(N)ccc(N=Nc2ccccc2)c1N,1
train_660,BrCCCCCBr,1
train_663,CCCCCCCCCCCCO,0
train_664,O=C1C=Cc2ccc3C(=O)C=Cc4ccc1c2c34,1
train_665,BrC1=C(Br)C(=O)OC1,1
train_666,Nc1c(Cl)cc(Cl)cc1Cl,0
train_667,c1ccc2c(c1)cc1ccc3cccc4c5ccccc5c2c1c34,1
train_668,CC(C)CNCC(C)C,0
train_669,COc1ccc2C(=O)c3c(O)c(OC)cc4ccnc(-c2c1)c34,1
train_671,CCOC(=O)CNC(=O)C(C)Br,1
train_672,NCCCS(=O)(=O)Nc1ccc(Nc2c3ccc(cc3nc3ccc(cc23)N=N#N)N=N#N)cc1,1
train_673,[O-][N+](=O)c1cc(CCl)cc(c1)[N+](=O)[O-],1
train_674,C[C@@H](O)[C@H](NC(=O)[C@H](C)[C@H](O)[C@H](C)NC(=O)[C@@H](NC(=O)c1nc(nc(N)c1C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)[C@@H](O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](OC(=O)N)[C@H]1O)c1c[nH]cn1)C(=O)NCCc1nc(cs1)c1nc(cs1)C(=O)NCCCN[C@H](C)c1ccccc1,1
train_675,CCCCOC(=O)c1ccccc1N,0
train_676,CCc1c2ccccc2c(C)c2c1ccc1ccccc21,0
train_677,C1C2=c3ccccc3=CC3=C4OC4=C(C23)c2ccccc12,1
train_678,CCCCCOC(=O)C=C,0
train_679,CC(C)OS(=O)(=O)C,1
train_680,Cc1c2ccccc2cc2ccc3ccccc3c12,1
train_681,O=C1c2ccc3ccccc3c2-c2c1ccc1ccccc21,1
train_682,OS(=O)(=O)CNc1ccc(cc1)N=Nc1cccnc1,0
train_683,Cc1cc2nc3cc(C)c(N)cc3[n+](c3ccccc3)c2cc1N,1
train_684,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12,0
train_685,COC(=C1[C@@H](C(=C(COC(=O)N)N=C1C)C(=O)OC(C)C)c1cccc(Cl)c1Cl)O,0
train_686,Cc1c2ccccc2c(CBr)c2ccc3ccccc3c12,1
train_687,C(=C\c1cccc(/C=C/c2ccccc2)c1)/c1ccccc1,0
train_688,[O-][N+](=O)c1ccc2ccc3ccccc3c2c1,1
train_689,Cc1cccn2c1nc1c(C)c(N)cnc21,1
train_690,Fc1cccc(F)c1C(=O)NC(=O)Nc1cc(Cl)c(Oc2ncc(cc2Cl)C(F)(F)F)c(Cl)c1,0
train_691,CCCCCCCCCCCCOC[C@H]1CO1,0
train_692,CC1C2C(=Nc3ccccc23)N(C)c2ccccc12,1
train_693,Cc1cc2ccccc2c2ccc3ccccc3c12,1
train_694,Oc1c(Cl)cc(Cl)cc1S(=O)c1cc(Cl)cc(Cl)c1O,1
train_695,CC(C)(C)C1=CC(=O)C=C(C1=O)C1=CC(=O)C=C(C1=O)C(C)(C)C,1
train_696,OC(=O)Cc1ccccc1Cl,0
train_697,CCC(CCC=C)C=O,0
train_698,Nc1c(Cl)c(=O)n(nc1)c1ccccc1,0
train_699,COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)C,1
train_700,N1C2C1c1ccccc1-c1ccccc21,1
train_701,O1[C@@H]2[C@H]1c1c3ccccc3cc3c4ccccc4cc2c13,1
train_702,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,0
train_703,CC(Br)C(=O)NCc1ccc(Cl)cc1,1
train_704,NNC(=O)CNc1ccc2ccccc2c1,0
train_705,[O-][N+](=O)c1cc2ccc3cc4ccccc4c4ccc(c1)c2c34,1
train_706,CC1(CO1)C(=O)Nc1ccccc1,1
train_707,Oc1ccnc(O)n1,0
train_708,COC(=O)C1O/C(=N\O)/C(=C1Cl)Cl,0
train_709,CC1(C)CC(C(=O)NC(CO)C(O)CO)C(C)(C)[N+]1=O,0
train_710,Nc1ncnc2c1ncn2CC(O)CN=N#N,1
train_711,OC(=O)COc1ccc(cc1)N(CCCl)CCCl,1
train_712,OC(=O)c1c(O)c(=O)cco1,0
train_713,Cc1cccc(c1[N+](=O)[O-])[N+](=O)[O-],1
train_714,CC(=O)Oc1ccc2OC3(C)OOC3(C)c2c1,1
train_715,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,0
train_716,C=CC(=O)c1ccc2OCOc2c1,0
train_717,C[C@@]12CCc3occc3C1CC[C@@]13CC(CCC21)C(O)(CO)C3,0
train_718,COc1c2ccoc2nc2c(O)c3OCOc3c(CC=C(C)C)c12,0
train_719,O/N=C/c1ccncc1,0
train_720,CC1/C=C(/C=C)\C(=O)OC2CC[N+]3(C)CC=C(COC(=O)C1(C)OC(=O)C)C23O,1
train_721,CCCNCCC,0
train_722,N[C@H](CCC(=O)N[C@H](CSc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O,1
train_723,CCN(CC)c1ccc2nc3ccc(cc3[o+]c2c1)N(CC)CC,1
train_724,COc1ccc(N(CCCl)CCCl)c2cc(oc12)[N+](=O)[O-],1
train_725,CCCCCCCCON(OC(=O)C)C(=O)c1ccccc1,1
train_726,COc1cc2OC3OCCC3c2c2oc3cccc(O)c3c(=O)c12,0
train_727,Nc1ccc(cc1)c1ccc(N)cc1,1
train_728,Cc1oc(C)cc1,0
train_729,CCCCCN(CCCC)N=O,1
train_730,Cc1cccn2c1nc1c(C)c(NO)cnc21,1
train_731,C[C@H]1Cc2c(Cl)cc(C(=O)N[C@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,0
train_732,N1C2C1c1cscc1-c1cscc21,1
train_733,Clc1ccc(CC[C@H]2CO2)cc1,1
train_734,Cc1ccc(/N=C/c2cccc3cccnc23)c(c1)C(=O)O,0
train_735,CN(C)c1ccccc1,0
train_736,c1cnc2cnncc2c1,0
train_737,OCC(=O)CO,1
train_738,OC(=O)c1ccc(cc1)C(=O)O,0
train_739,[O-][N+](=O)c1ccc2oc3ccccc3c2c1,1
train_740,CN(C)c1ccc2nc3cc(C)c(N)cc3nc2c1,1
train_741,COc1cccc2-c3c(C(Cc12)[N+](=O)[O-])ccc1OCOc31,1
train_742,[O-][N+](=O)c1ccc(C=O)c(c1)[N+](=O)[O-],1
train_743,CCN(CC)c1ccc(cc1)[N+]#N,1
train_744,Cc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],1
train_745,CCNc1nc(Cl)nc(NC(C)C)n1,0
train_746,COc1nncc2ccncc12,0
train_747,N[C@@H](Cc1ccc(O)c(c1)[N+](=O)[O-])C(=O)O,0
train_748,CN(N=O)c1cccnc1,0
train_749,CC(C)Nc1ccc(Nc2ccccc2)cc1,0
train_750,OC1C=Cc2c(ccc3cc4-c5c(C(C(c4cc23)O)O)cccc5)C1O,0
train_751,CC1(C)CC(C(=O)N)C(C)(C)N1O,0
train_752,[O-][N+](=O)c1ccc2c(ccc3ccc(cc23)[N+](=O)[O-])c1,1
train_753,ClC(COCC(Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
train_754,[O-][N+](=O)c1ccc(/C=C/C(=O)c2ccccc2)cc1,1
train_755,c1cc2ccc3cccc4ncc(c1)c2c34,1
train_756,OCc1cc2ccccc2c2ccc3ccccc3c12,1
train_757,Cc1c(/C=N/OCc2ccccc2)c2cc(ccc2n1Cc1cccc(c1)[N+](=O)[O-])[N+](=O)[O-],1
train_758,c1ccc(cc1)c1cccc(c1)c1ccccc1,0
train_759,CCNCCN,0
train_760,Cc1c2ccccc2c(COS(=O)(=O)O)c2ccccc12,1
train_761,C1Cc2ccc3cccnc3c2C2OC12,1
train_762,CN(C)CCN(Cc1ccccc1)c1ccccc1,0
